"","scientificName"
"10866","Casearia nitida"
"10867","Melochia nodiflora"
"10868","Coreopsis nuecensis"
"10869","Callitriche pedunculosa"
"10870","Handroanthus ochraceus"
"10871","Cyperus ochraceus"
"10872","Mikania glomerata"
"10873","Premna odorata"
"10874","Marsilea oligospora"
"10875","Cabomba paliformis"
"10876","Lygodium palmatum"
"10877","Celastrus paniculatus"
"10878","Stellaria parva"
"10879","Ophioglossum pendulum"
"10880","Pittosporum pentandrum"
"10881","Luziola peruviana"
"10882","Acmella pilosa"
"10883","Chamaecrista pilosa"
"10884","Indigofera pilosa"
"10885","Bradburia pilosa"
"10886","Cyperus pilosus"
"10887","Paspalum pleostachyum"
"10888","Rhynchosia precatoria"
"10889","Eragrostis prolifera"
"10890","Costus pulverulentus"
"10891","Psychotria punctata"
"10892","Lonchocarpus punctatus"
"10893","Sporobolus purpurascens"
"10894","Cornutia pyramidata"
"10895","Fraxinus quadrangulata"
"10896","Lumnitzera racemosa"
"10897","Eustachys retusa"
"10898","Saribus rotundifolius"
"10899","Encyclia rufa"
"10900","Centrosema sagittatum"
"10901","Sida santaremensis"
"10902","Eragrostis scaligera"
"10903","Globba schomburgkii"
"10904","Chamaedorea seifrizii"
"10905","Glyceria septentrionalis"
"10906","Limnophila sessiliflora"
"10907","Radermachera sinica"
"10908","Sigmoidotropis speciosa"
"10909","Vachellia sphaerocephala"
"10910","Murdannia spirata"
"10911","Bletilla striata"
"10912","Luziola subintegra"
"10913","Lomariopsis tenuifolia"
"10914","Palafoxia texana"
"10915","Palafoxia texana var. ambigua"
"10916","Lupinus texensis"
"10917","Sophora tomentosa  var. occidentalis"
"10918","Acrocomia totai"
"10919","Bidens trichosperma"
"10920","Trichosanthes tricuspidata"
"10921","Sesamum trilobum"
"10922","Croton trinitatis"
"10923","Solanum umbellatum"
"10924","Condea verticillata"
"10925","Marsilea vestita"
"10926","Passiflora vitifolia"
"10927","Cryptocoryne walkeri"
"10928","Najas wrightiana"
"10929","Pouzolzia zeylanica"
"10930","Iva annua"
"10931","Amaranthus australis"
"10932","Lysimachia barystachys"
"10933","Panicum brachyanthum"
"10934","Croton congestus"
"10935","Paspalum conspersum"
"10936","Callisia cordifolia"
"10937","Sesuvium crithmoides"
"10938","Callirhoe digitata"
"10939","Sesbania drummondii"
"10940","Cenchrus flaccidus"
"10941","Bouteloua hirsuta var. hirsuta"
"10942","Prunus hortulana"
"10943","Paspalum intermedium"
"10944","Krigia occidentalis"
"10945","Hoya odorata"
"10946","Deutzia parviflora"
"10947","Eustachys paspaloides"
"10948","Arachis prostrata"
"10949","Ilex rotunda"
"10950","Tamarix tetragyna"
"10951","Carya texana"
"10952","Maclura tricuspidata"
"10953","Cirsium undulatum"
"10954","Brugmansia versicolor"
"10955","Oenothera hispida"
"10956","Heliotropium arboreum"
"10957","Frankenia salina"
"10958","Garnotia acutigluma"
"10959","Fimbristylis aestivalis"
"10960","Eucalyptus albens"
"10961","Archontophoenix alexandrae"
"10962","Eucalyptus amygdalina"
"10963","Schoenus apogon"
"10964","Blechnum appendiculatum"
"10965","Heteromeles arbutifolia"
"10966","Torenia asiatica"
"10967","Pseudognaphalium attenuatum"
"10968","Miconia bicolor"
"10969","Passiflora bicornis"
"10970","Epilobium billardiereanum  subsp. cinereum"
"10971","Flindersia brayleyana"
"10972","Eucalyptus bridgesiana"
"10973","Rhynchospora caduca"
"10974","Frangula californica"
"10975","Solidago canadensis var. scabriuscula"
"10976","Bulbostylis capillaris"
"10977","Ilex cassine"
"10978","Citharexylum caudatum"
"10979","Nassella cernua"
"10980","Gonocarpus chinensis  subsp. verrucosus"
"10981","Arthrostemma ciliatum"
"10982","Xyris complanata"
"10983","Cenchrus complanatus"
"10984","Cyperus confertus"
"10985","Eucalyptus cornuta"
"10986","Pinanga coronata"
"10987","Medinilla cummingii"
"10988","Cymbidium dayanum"
"10989","Eucalyptus deanei"
"10990","Digitaria divaricatissima"
"10991","Lindsaea ensifolia"
"10992","Eleocharis exigua"
"10993","Symphyotrichum subulatum  var. parviflorum"
"10994","Dicksonia fibrosia"
"10995","Aristea compressa"
"10996","Rubus glaucus"
"10997","Rhynchospora globularis"
"10998","Pterolepis glomerata"
"10999","Eucalyptus goniocalyx"
"11000","Wahlenbergia gracilis"
"11001","Hypericum gramineum"
"11002","Chaetogastra herbacea"
"11003","Lupinus hybridus"
"11004","Tabernaemontana litoralis"
"11005","Chaetogastra longifolia"
"11006","Crotalaria longirostrata"
"11007","Cordia lutea"
"11008","Ficus macrophylla"
"11009","Medinilla magnifica"
"11010","Rhizophora mangle"
"11011","Macaranga mappa"
"11012","Eucalyptus marginata"
"11013","Batis maritima"
"11014","Atriplex maximowicziana"
"11015","Terminalia melanocarpa"
"11016","Cyperus meyenianus"
"11017","Plectranthus montanus"
"11018","Beaumontia multiflora"
"11019","Ficus nota"
"11020","Lemna obscura"
"11021","Cecropia obtusifolia"
"11022","Lomelosia palestina"
"11023","Eucalyptus paniculata"
"11024","Thelypteris parasitica"
"11025","Hypericum parvulum"
"11026","Xyris platylepis"
"11027","Ficus platypoda"
"11028","Heliocarpus americanus"
"11029","Cytisus proliferus  var. palmensis"
"11030","Buchnera pusilla"
"11031","Rhynchospora radicans  subsp. microcephala"
"11032","Cymbopogon refractus"
"11033","Geranium retrorsum"
"11034","Xanthosoma robustum"
"11035","Eucalyptus rudis"
"11036","Melastoma sanguineum"
"11037","Eriocaulon scariosum"
"11038","Castilleja scorzonerifolia"
"11039","Crassula sieberiana"
"11040","Rubus sieboldii"
"11041","Selaginella stellata"
"11042","Ehrharta stipoides"
"11043","Cuphea subuligera"
"11044","Macaranga tanarius"
"11045","Dichanthium tenue"
"11046","Sophora tomentosa"
"11047","Causonis trifolia"
"11048","Cyperus trinervis"
"11049","Leymus triticoides"
"11050","Themeda villosa"
"11051","Abutilon viscosum"
"11052","Macropsychanthus wilsonii"
"11053","Majidea zanguebarica"
"11054","Perityle emoryi"
"11055","Lepidium oblongum"
"11056","Malachra alceifolia"
"11057","Harrisia bonplandii"
"11058","Selenicereus costaricensis"
"11059","Ruellia devosiana"
"11060","Stachytarpheta frantzii"
"11061","Begonia fusca"
"11062","Corymbia gummifera"
"11063","Aster indicus"
"11064","Philadelphus karwinskyanus"
"11065","Clethra mexicana"
"11066","Heritiera littoralis"
"11067","Clerodendrum macrostegium"
"11068","Dichelachne micrantha"
"11069","Hibiscus micranthus"
"11070","Microlicia phlogiformis"
"11071","Philodendron pinnatifidum"
"11072","Tetrastigma pubinerve"
"11073","Albizia saponaria"
"11074","Costus scaber"
"11075","Eleocharis schaffneri"
"11076","Schizachyrium scoparium"
"11077","Inga sertulifera  subsp. leptopus"
"11078","Rhynchospora tenuis"
"11079","Ixophorus unisetus"
"11080","Paspalum unispicatum"
"11081","Acacia aneura"
"11082","Hyparrhenia dregeana"
"11083","Gahnia lacera"
"11084","Sideroxylon persimile"
"11085","Cissus alata"
"11086","Palafoxia callosa"
"11087","Tillandsia caput-medusae"
"11088","Ischaemum ciliare"
"11089","Dichelachne crinita"
"11090","Sauvagesia erecta"
"11091","Croton guatemalensis"
"11092","Phoenix intermedia"
"11093","Oenothera kunthiana"
"11094","Philodendron lacerum"
"11095","Eragrostis leptostachya"
"11096","Brexia madagascariensis"
"11097","Muhlenbergia mexicana"
"11098","Muhlenbergia microsperma"
"11099","Leptospermum morrisonii"
"11100","Crotalaria pumila"
"11101","Eriochloa punctata"
"11102","Eucalyptus punctata"
"11103","Eucalyptus raveretiana"
"11104","Zornia reticulata"
"11105","Habenaria rodeiensis"
"11106","Blumea sessiliflora"
"11107","Leucaena x spontanea"
"11108","Potamogeton tricarinatus"
"11109","Vanda tricolor"
"11110","Medinilla venosa"
"11111","Sesuvium verrucosum"
"11112","Sporobolus piliferus"
"11113","Grona barbata"
"11114","Eragrostis dielsii"
"11115","Bidens gardneri"
"11116","Stylosanthes montevidensis"
"11117","Paspalum pilosum"
"11118","Leptochloa virgata"
"11119","Paspalidium distans"
"11120","Euphorbia albomarginata"
"11121","Dendrobium antennatum"
"11122","Priva aspera"
"11123","Aphelandra aurantiaca"
"11124","Tillandsia balbisiana"
"11125","Echinodorus berteroi"
"11126","Palisota bracteosa"
"11127","Tillandsia bulbosa"
"11128","Dianella caerulea"
"11129","Tecoma castanifolia"
"11130","Polystachya concreta"
"11131","Catha edulis"
"11132","Podocarpus elatus"
"11133","Melicope elleryana"
"11134","Dalea emarginata"
"11135","Callitris endlicheri"
"11136","Convolvulus erubescens"
"11137","Alphitonia excelsa"
"11138","Tillandsia fasciculata"
"11139","Davallia solida  var. fejeensis"
"11140","Atractocarpus fitzalanii"
"11141","Miscanthus floridulus"
"11142","Tillandsia gardneri"
"11143","Cynanchum gerrardii"
"11144","Werauhia gladioliflora"
"11145","Cheniella tenuiflora"
"11146","Syzygium grande"
"11147","Platycodon grandiflorus"
"11148","Prunus grisea"
"11149","Heptapleurum heptaphyllum"
"11150","Medinilla heterophylla"
"11151","Dacrycarpus imbricatus"
"11152","Heptapleurum insularum"
"11153","Stephania japonica"
"11154","Tillandsia juncea"
"11155","Kalanchoe lateritia"
"11156","Kalanchoe laxiflora"
"11157","Guzmania lindenii"
"11158","Hibiscus makinoi"
"11159","Afrocarpus mannii"
"11160","Zinnia maritima  var. palmeri"
"11161","Heliconia metallica"
"11162","Grewia micrantha"
"11163","Dendrobium mirbelianum"
"11164","Morisonia mollicella"
"11165","Guzmania monostachia"
"11166","Alpinia mutica"
"11167","Plectranthus neochilus"
"11168","Melinis nerviglumis"
"11169","Albizia niopoides"
"11170","Epidendrum nocturnum"
"11171","Blechnum orientale"
"11172","Oxyspora paniculata"
"11173","Ilex paraguariensis"
"11174","Bruguiera parviflora"
"11175","Procris pedunculata"
"11176","Mallotus philippensis"
"11177","Pyrrosia piloselloides"
"11178","Leptospermum polygalifolium"
"11179","Tillandsia polystachia"
"11180","Ardisia polysticta"
"11181","Homalanthus populneus"
"11182","Plectranthus prostratus"
"11183","Pleiostachya pruinosa"
"11184","Tillandsia recurvata"
"11185","Cissus repens"
"11186","Dendrobium rhombeum"
"11187","Trichospermum richii"
"11188","Werauhia sanguinolenta"
"11189","Elaeocarpus serratus"
"11190","Eragrostis sessilispica"
"11191","Bruguiera sexangula"
"11192","Ardisia sieboldii"
"11193","Fitchia speciosa"
"11194","Licuala spinosa"
"11195","Platymiscium stipulare"
"11196","Tillandsia stricta"
"11197","Platycerium superbum"
"11198","Rhus taitensis"
"11199","Maclura tinctoria"
"11200","Stromanthe tonckat"
"11201","Blutaparon vermiculare"
"11202","Tetrastigma voinierianum"
"11203","Brachyelytrum aristosum"
"11204","Heterotheca canescens"
"11205","Malus coronaria"
"11206","Ipomoea cristulata"
"11207","Krigia dandelion"
"11208","Amphiachyris dracunculoides"
"11209","Spermolepis inermis"
"11210","Cynanchum rostellatum"
"11211","Cotoneaster magnificus"
"11212","Lappula occidentalis  var. cupulata"
"11213","Sphenopholis x pallens"
"11214","Cenchrus petiolaris"
"11215","Navarretia propinqua"
"11216","Aristida ramosissima"
"11217","Allium rotundum"
"11218","Acer rubrum"
"11219","Malus soulardii"
"11220","Ambrosia tomentosa"
"11221","Artemisia tridentata"
"11222","Rumex venosus"
"11223","Silene virginica"
"11224","Callirhoe alcaeoides"
"11225","Muhlenbergia multiflora"
"11226","Eriogonum inerme"
"11227","Acer macrophyllum"
"11228","Tragopogon neohybridus"
"11229","Polygonum polycnemoides"
"11230","Oxytropis glabra"
"11231","Purshia stansburyana"
"11232","Eriogonum annuum"
"11233","Lobelia appendiculata"
"11234","Oxydendrum arboreum"
"11235","Rhamnus arguta"
"11236","Vernonia arkansana"
"11237","Allium atroviolaceum"
"11238","Oenothera suffrutescens"
"11239","Hesperostipa comata subsp. comata"
"11240","Phacelia congesta"
"11241","Phyla cuneifolia"
"11242","Mentzelia decapetala"
"11243","Veronica dillenii"
"11244","Elymus elymoides"
"11245","Dalea enneandra"
"11246","Pycreus filicinus"
"11247","Cirsium flodmanii"
"11248","Linum floridanum"
"11249","Minuartia glabra"
"11250","Aristida glauca"
"11251","Physaria gracilis"
"11252","Lactuca graminifolia"
"11253","Collinsia heterophylla"
"11254","Carex heterostachya"
"11255","Rhamnus japonica"
"11256","Aristida lanosa"
"11257","Tidestromia lanuginosa"
"11258","Croton lindheimerianus"
"11259","Calamovilfa longifolia"
"11260","Elymus longifolius"
"11261","Thelesperma megapotamicum"
"11262","Pelecyphora missouriensis"
"11263","Crataegus multiflora"
"11264","Lonicera x notha"
"11265","Mentzelia nuda"
"11266","Hopia obtusa"
"11267","Glandularia peruviana"
"11268","Paspalum praecox"
"11269","Physalis pumila"
"11270","Liatris punctata"
"11271","Pinus pungens"
"11272","Linum rigidum"
"11273","Echinacea simulata"
"11274","Asclepias speciosa"
"11275","Amsinckia spectabilis"
"11276","Magnolia stellata"
"11277","Tridens strictus"
"11278","Tradescantia subaspera  var. montana"
"11279","Machaeranthera tanacetifolia"
"11280","Rorippa tenerrima"
"11281","Erigeron tenuis"
"11282","Gutierrezia texana"
"11283","Prunus triloba"
"11284","Iris variegata"
"11285","Heterotheca villosa"
"11286","Nassella viridula"
"11287","Lonicera xylosteoides"
"11288","Pyrrhopappus carolinianus"
"11289","Artemisia carruthii"
"11290","Sorghastrum elliottii"
"11291","Oenothera glaucifolia"
"11292","Medicago hybrida"
"11293","Cleome jamesii"
"11294","Lygodesmia juncea"
"11295","Triodanis leptocarpa"
"11296","Coreopsis major"
"11297","Croton monanthogynus"
"11298","Acer pensylvanicum"
"11299","Nemophila phacelioides"
"11300","Euphorbia pubentissima"
"11301","Pinus resinosa"
"11302","Allium textile"
"11303","Eucommia ulmoides"
"11304","Potamogeton undulatus"
"11305","Mentzelia albescens"
"11306","Muhlenbergia alopecuroides"
"11307","Phaseolus angustissimus"
"11308","Chondrosum barbatum"
"11309","Viola canina  subsp. montana"
"11310","Sphaeralcea fendleri"
"11311","Tricyrtis hirta"
"11312","Festuca kingii"
"11313","Chilopsis linearis"
"11314","Viola mandshurica"
"11315","Viola striata"
"11316","Cnidoscolus texanus"
"11317","Melica aristata"
"11318","Eupatorium compositifolium"
"11319","Cyperus croceus"
"11320","Sida elliottii"
"11321","Phacelia hirsuta"
"11322","Cleome iberica"
"11323","Cotinus obovatus"
"11324","Lathyrus ochroleucus"
"11325","Cleome ornithopodioides"
"11326","Betula populifolia"
"11327","Pinus serotina"
"11328","Nymphaea x thiona"
"11329","Cnidoscolus urens  var. stimulosus"
"11330","Tridens albescens"
"11331","Verbena x allenii"
"11332","Paspalum almum"
"11333","Ranunculus ambigens"
"11334","Vigna angularis"
"11335","Persicaria arifolia"
"11336","Lycianthes repens"
"11337","Eriocaulon benthamii"
"11338","Fraxinus berlandieriana"
"11339","Rosa borboniana"
"11340","Amaranthus cannabinus"
"11341","Cyrtomium caryotideum"
"11342","Populus davidiana var. tomentosa"
"11343","Phacelia dubia"
"11344","Trifolium echinatum"
"11345","Photinia glabra"
"11346","Euphorbia helleri"
"11347","Bradburia hirtella"
"11348","Pilea involucrata"
"11349","Ardisia japonica"
"11350","Lysimachia japonica"
"11351","Lepidium lasiocarpum"
"11352","Sarracenia leucophylla"
"11353","Persicaria meisneriana"
"11354","Paspalum modestum"
"11355","Scutellaria nervosa"
"11356","Dyschoriste oblongifolia"
"11357","Asclepias oenotheroides"
"11358","Zephyranthes pulchella"
"11359","Silphium radula  var. gracile"
"11360","Helictotrichon scabrivalve"
"11361","Rubus setosus"
"11362","Richardia tricocca"
"11363","Spiraea virginiana"
"11364","Ampelopsis aconitifolia"
"11365","Frasera albicaulis"
"11366","Prunus alleghaniensis"
"11367","Sorbus alnifolia"
"11368","Cirsium altissimum"
"11369","Panicum amarum"
"11370","Cryptantha ambigua"
"11371","Actinidia arguta"
"11372","Malus arnoldiana"
"11373","Rhus aromatica"
"11374","Lycopus asper"
"11375","Salix aurita"
"11376","Penstemon barbatus"
"11377","Phacelia brachyloba"
"11378","Baptisia bracteata"
"11379","Tradescantia bracteata"
"11380","Diplacus brevipes"
"11381","Carex brunnea"
"11382","Danthonia californica"
"11383","Lasthenia californica"
"11384","Camissonia campestris"
"11385","Cercis canadensis"
"11386","Hydrangea cinerea"
"11387","Potentilla collina"
"11388","Astragalus contortuplicatus"
"11389","Dysphania cristata"
"11390","Iris cristata"
"11391","Gentiana cruciata"
"11392","Trifolium dalmaticum"
"11393","Hypericum densiflorum"
"11394","Trifolium dichotomum"
"11395","Napaea dioica"
"11396","Medicago disciformis"
"11397","Phacelia distans"
"11398","Microseris douglasii"
"11399","Phyllostachys dulcis"
"11400","Amsinckia eastwoodiae"
"11401","Agrostis elliotiana"
"11402","Delphinium exaltatum"
"11403","Muhlenbergia expansa"
"11404","Deinandra fasciculata"
"11405","Vernonia fasciculata"
"11406","Shortia galacifolia"
"11407","Chaenactis glabriuscula"
"11408","Vernonia glauca"
"11409","Rorippa globosa"
"11410","Tropidocarpum gracile"
"11411","Vinca herbacea"
"11412","Ceanothus herbaceus"
"11413","Ripariosida hermaphrodita"
"11414","Ampelopsis humulifolia"
"11415","Gilia interior"
"11416","Silene japonica"
"11417","Cercidiphyllum japonicum"
"11418","Aristolochia kaempferi"
"11419","Helianthus kellermanii"
"11420","Carex laevigata"
"11421","Campanula lanata"
"11422","Nicotiana langsdorffii"
"11423","Lithospermum latifolium"
"11424","Quercus laxa"
"11425","Navarretia leucocephala"
"11426","Malus magdeburgensis"
"11427","Robinia margarettae"
"11428","Sphaeralcea mendocina"
"11429","Euphrasia micrantha"
"11430","Polemonium micranthum"
"11431","Cynoglossum microglochin"
"11432","Lasthenia minor"
"11433","Phacelia minor"
"11434","Tropaeolum minus"
"11435","Rhododendron minus"
"11436","Vernonia missurica"
"11437","Triraphis mollis"
"11438","Perezia multiflora"
"11439","Heliomeris multiflora"
"11440","Berteroa mutabilis"
"11441","Chelone obliqua"
"11442","Androsace occidentalis"
"11443","Helianthus occidentalis"
"11444","Mentzelia oligosperma"
"11445","Phlox ovata"
"11446","Peucedanum palustre"
"11447","Cosmos parviflorus"
"11448","Akebia pentaphylla"
"11449","Heterosperma pinnatum"
"11450","Layia platyglossa"
"11451","Cytisus praecox"
"11452","Cyperus pseudovegetus"
"11453","Castanea pumila"
"11454","Chorizanthe pungens"
"11455","Trifolium purpureum"
"11456","Nicotiana quadrivalvis"
"11457","Bouteloua repens"
"11458","Clarkia rhomboidea"
"11459","Ranunculus rhomboideus"
"11460","Bouteloua rigidiseta"
